token,academic_career,term,class_nbr,module_code,course_title,class_group,module_credits,grading_basis,final_grade,earn_credit,requirement_designation,original_letter_grade,final_marks,grade_points,grade_points_per_unit
8003_1595,UGRD,1710,1021,TG1401,Mechanical Systems Design II,E1,0,NON,A-,Y,,A-,82.4,0,0
61788_1596,UGRD,1340,1111,MA1505,Quantitative Reasoning,BB01,0,GRD,,,,,81.4,0,0
49358_1597,UGRD,1113,2961,EG1108,Linear Algebra I,TW6,0,GRD,,,,,69.3,0,0
52272_1598,UGRD,1510,6155,EL1101E,General Biology,E1,4,NON,B-,Y,,B-,82.4,16,4
10808_1599,UGRD,1610,9957,CS1010S,Law Of Contract,L1,4,GRD,B+,Y,,B+,90.2,0,0
8742_1600,GRAD,1120,1345,EC3371,English For Academic Purposes (Engg),L1,0,GRD,B-,Y,,B-,67,12,0
54052_1601,UGRD,1530,1486,DP1001,Mathematics I,L1,4,NON,A,Y,,A,0,0,0
60357_1602,GRAD,1810,1752,DSC1007,Process Modeling And Numerical Simulation,E1,0,GRD,A-,Y,,A-,76.7,0,0
7722_1603,UGRD,1620,1828,NM2201,Korean 1,L1,4,GRD,C,Y,,C,0,14,3.5
6914_1604,UGRD,1210,1079,GEM2900,General and Physical Chemistry for Engineers,L1,4,GRD,,,,,0,18,4.5
31977_1605,UGRD,1010,1233,LSM1301,Introduction to Psychology,L1,0,GRD,,,,,0,16,0
19559_1606,GRAD,1014,1746,PC1432,Japanese 1,L1,6,GRD,B+,Y,,B+,76,0,0
28210_1607,UGRD,920,1190,NM2209,Advertising Strategies,L1,0,NCP,B,Y,,B,67.4,0,0
3599_1608,GRAD,1210,1348,LAC1201,Social Psychology,L1,4,GRD,,,,,77.6,16,4
16868_1609,GRAD,1220,1460,CS2105,Research and Statistical Methods I,L1,4,GRD,A+,Y,,A+,0,12,3
29965_1610,UGRD,720,1312,CS1010E,Principles of Marketing,L1,0,GRD,,,,,69,0,0
2332_1611,GRAD,1010,12557,LAF1201,Human Physiology: Cardiopulmonary System,LL1,0,GRD,B-,Y,,B-,0,0,0
60630_1612,NGRD,520,1129,EG5911,Electrical Energy Systems,BSB1,4,GRD,B,Y,,B,82.5,0,0
49026_1613,UGRD,1020,1040,ES1531,Computer Graphics,TW1,0,NON,B+,Y,,B+,80.2,0,0
57221_1614,UGRD,720,1109,EL1101E,General Biology,TB08,0,NON,B-,Y,,B-,76.3,16,0
46005_1615,UGRD,810,1233,PR3103,Physiology 2,L1,0,NON,,,,,0,84,0
38016_1616,UGRD,1040,1250,EC3102,Manufacturing Processes,E1,6,GRD,B,Y,,B,0,0,0
22338_1617,UGRD,1230,1420,CM1111,Design Project,LV1,0,GRD,AUD,Y,,AUD,0,20,0
54837_1618,UGRD,1240,1791,CFG1010,Engineering Professionalism,L1,4,GRD,A,Y,,A,66,0,0
56746_1619,GRAD,1120,1531,MKT1003X,Biochemistry of Biomolecules,L1,4,NON,S,Y,,S,67.3,14,3.5
47096_1620,UGRD,1110,1603,ACC1006,Personal Development & Career Management,L1,0,NON,,,,,65,0,0
35660_1621,GRAD,920,1665,NM2103,Gender Studies,T3,8,GRD,B,Y,,B,78,0,0
21960_1622,GRAD,520,1006,USS2105,Surgery,L1,0,NON,A-,Y,,A-,80.1,0,0
8320_1623,NGRD,1020,1189,MA1506,Mathematics II,L1,4,GRD,C,Y,,C,0,0,0
8883_1624,UGRD,620,1021,MDG5771,Logic,LSL1,4,GRD,A+,Y,,A+,59.6,20,5
18596_1625,UGRD,1510,1816,MA1505,Quantitative Reasoning,L1,4,GRD,B-,Y,,B-,51.7,18,4.5
49729_1626,UGRD,1730,1378,CM2192,"Singapore, Asia and American Power",L1,0,NON,,,,,0,3,0
35074_1627,UGRD,910,1652,MA1101R,Making Sense of Society,TE5,0,GRD,,,,,64.4,0,0
650_1628,CPE1,1530,1588,TS1101E,Research and Statistical Methods II,L1,0,GRD,,,,,0,0,0
57526_1629,GRAD,910,1422,LSM3211,Introductory Mathematics,L1,0,NON,B-,Y,,B-,100,0,0
55878_1630,UGRD,920,1983,ES1000,Real-Time Operating Systems,LSL1,4,GRD,,,,,76.7,0,0
15130_1631,UGRD,1720,1791,PR3103,Physiology 2,TD7,5,GRD,,,,,74.6,16,3.2
47602_1632,UGRD,1520,1140,FAS1102,Introduction to Computing,L1,4,CSU,,,,,49,18,4.5
51524_1633,UGRD,1020,1090,MA1101R,Making Sense of Society,L1,0,NON,,,,,75,0,0
8134_1634,GRAD,1810,1520,ACC1701,Entrepreneurial Marketing,L1,4,NON,A,Y,,A,0,14,3.5
47889_1635,UGRD,510,1091,IT1005,Basic Applied Mathematics for Sciences,L1,4,GRD,B+,Y,,B+,0,14,3.5
266_1636,UGRD,420,1042,EC2373,Anatomy and Physiology II,TE6,4,GRD,,,,,0,0,0
4463_1637,UGRD,1420,1487,CS1020,English for Academic Purposes,TE1,0,GRD,A,Y,,A,76,8,0
2938_1638,GRAD,1610,15555,JS1101E,Software Engineering,S1,4,GRD,CS,Y,,CS,0,0,0
15741_1639,GRAD,1120,15557,BSP1005,Physics IIE,TW2,4,GRD,B,Y,,B,58,0,0
24735_1640,UGRD,1620,1268,EC1301,Financial Accounting,SC1,0,NON,S,Y,,S,0,0,0
4227_1641,GRAD,1310,1161,LSM3211,Introductory Mathematics,TD1,0,NON,,,,,0,12,0
21223_1642,GRAD,910,1123,SC2213,Introduction to Systems Thinking,L1,1,NON,B-,Y,,B-,61.8,0,0
47603_1643,UGRD,710,1298,SE1101E,Asian Business Environments,L1,4,GRD,B,Y,,B,67.7,6,1.5
40418_1644,UGRD,1110,1501,MLE1101,Human Capital in Organizations,LL,0,GRD,,,,,82.5,16,0
54331_1645,UGRD,920,2062,SC2218,Maternal and Child Health Nursing,L1,0,GRD,C,Y,,C,73.8,0,0
4610_1646,UGRD,1810,1116,LC2004,Accounting Information Systems,TA07,0,CSU,,,,,0,18,0
15721_1647,UGRD,720,1610,LAB1201,Introduction to Japanese Studies,TD2,0,NON,B+,Y,,B+,62.1,20,0
46285_1648,UGRD,1810,15258,CH1101E,Management Science,L1,4,GRD,,,,,0,6,1.5
19829_1649,UGRD,810,2273,EC3332,An Introduction to Literary Studies,LSL1,4,GRD,B+,Y,,B+,77.7,12,3
6341_1650,UGRD,1410,8303,ST1131A,Operations Research I,L1,4,NCP,,,,,75.8,14,3.5
7363_1651,GRAD,1020,1380,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,LQ1,2,NON,,,,,0,18,9
16327_1652,NGRD,1420,1437,PH1101E,German 2,L1,0,GRD,,,,,0,0,0
38963_1653,UGRD,1120,1014,ME2121,Introduction to Computer Networks,L1,0,GRD,A-,Y,,A-,74.5,10,0
4731_1654,UGRD,820,1007,ES2002,Fluid Mechanics I,T2,4,NON,B-,Y,,B-,0,0,0
3725_1655,UGRD,1610,1360,ACC2002,Introduction to Economic Analysis,L1,0,NON,A+,Y,,A+,0,14,0
8330_1656,UGRD,1100,1345,ST1131,Calculus,3C2,0,GRD,,,,,63.6,0,0
27682_1657,UGRD,1510,1601,MA1101R,Making Sense of Society,L1,0,NON,B,Y,,B,0,0,0
14651_1658,UGRD,1620,5121,CM2142,Heat & Mass Transfer,L1,4,NON,F,N,,F,0,20,5
8071_1659,UGRD,1420,2075,ES1601,Engineering Visualization & Modeling,L1,0,GRD,,,,,52.7,0,0
35276_1660,UMED,1520,1188,ME2121,Introduction to Computer Networks,L1,4,NON,,,,,0,8,2
59962_1661,UGRD,1610,1353,MA1506,Mathematics II,L1,4,GRD,,,,,0,20,5
55495_1662,UGRD,1020,1424,NCC1000,Metabolism and Regulation,TT7,4,GRD,B+,Y,,B+,0,18,4.5
44591_1663,UGRD,1120,7806,NM1101E,Asking Questions,L1,0,GRD,CS,Y,,CS,0,27,0
15696_1664,UGRD,920,2064,CFG1001,Einstein's Universe & Quantum Weirdness,L1,0,GRD,A-,Y,,A-,74.4,20,0
49487_1665,UGRD,1420,1290,ST1131,Calculus,TD12,4,GRD,S,Y,,S,0,12,3
7827_1666,UGRD,1620,1470,LSM1106,Normal Structure and Function,L1,4,NON,A-,Y,,A-,64,20,5
14247_1667,UGRD,920,1076,FAS1101,Financial Economics I,L1,0,GRD,B-,Y,,B-,0,0,0
26696_1668,GRAD,1040,15555,BSP2001,Genes and Society,L1,8,NON,B+,Y,,B+,0,20,2.5
50596_1669,UGRD,1520,2067,SSA1201,Macroeconomic Analysis I,L1,0,SNU,B,Y,,B,61.8,0,0
16788_1670,UGRD,1210,1215,MNO1001,Finance,TW08,4,NON,,,,,0,0,0
46873_1671,UGRD,1310,15553,EE6999,The Biophysical Environment of Singapore,L1,4,GRD,,,,,77.7,0,0
52523_1672,GRAD,1210,1357,GEK1527,Legal Environment Of Business,L1,0,NON,B+,Y,,B+,0,0,0
15109_1673,UGRD,910,6155,PC1431,NUS Data Protection & PDPA Guidelines,L1,4,NON,,,,,54,16,4
40975_1674,GRAD,520,1622,LAB2201,B. Eng. Dissertation,L1,4,GRD,B,Y,,B,0,16,4
1324_1675,GRAD,940,1004,GEH1049,Strategic Management,LSL1,4,GRD,,,,,0,14,3.5
30472_1676,UGRD,1520,15553,CN2125,Microbiology,T1,0,GRD,S,Y,,S,0,0,0
52523_1677,UGRD,1720,3105,EE2009,Ecology and Environment,T5,4,NON,,,,,0,17.5,4.375
22617_1678,UGRD,1120,1046,LSM1401,Data Structures and Algorithms I,L1,4,NON,,,,,63.2,18,4.5
26842_1679,NGRD,920,2075,MLE1101,Human Capital in Organizations,L1,4,NON,,,,,81.9,14,3.5
5706_1680,UGRD,610,1251,CS2105,Research and Statistical Methods I,TT02,4,GRD,A,Y,,A,0,0,0
12401_1681,GRAD,510,1076,ES1103,Social Psychology of New Media,L1,4,GRD,AUD,Y,,AUD,0,0,0
52449_1682,UGRD,1710,15557,SC2205,Asian Markets And Marketing Management,T3,4,NON,B-,Y,,B-,68.5,0,0
18166_1683,UGRD,1210,1536,CS1010E,Principles of Marketing,B4,0,GRD,B,Y,,B,0,17.5,0
34852_1684,UGRD,1520,1120,BSP1004X,Pharmacy Law,L1,4,GRD,,,,,0,14,3.5
35118_1685,UGRD,1520,1116,PC1432,Japanese 1,L1,0,NOT,B,Y,,B,0,0,0
9739_1686,UGRD,1810,1203,CL2280,Computer Architecture,LSL1,0,NON,,,,,0,0,0
19503_1687,UGRD,1010,1071,PL3232,Programming for Computer Interfaces,L1,8,GRD,CS,Y,,CS,73,0,0
50526_1688,GRAD,1620,1573,EC3102,Manufacturing Processes,L1,4,NON,,,,,77.2,16,4
828_1689,UGRD,920,1080,CM1502,Living with Mathematics,BB2,4,NON,B,Y,,B,77.4,12,3
43999_1690,UGRD,1520,1908,BSP1004,Probability,L1,0,GRD,,,,,0,0,0
44412_1691,GRAD,1410,1381,PC1221,Regression Analysis,L1,0,GRD,,,,,86,0,0
754_1692,GRAD,810,1621,DP1001,Mathematics I,L1,0,GRD,,,,,68,10,0
2144_1693,UGRD,1720,3105,MA2214,Dissertation,X1,4,GRD,S,Y,,S,0,0,0
6105_1694,UGRD,1420,1779,MA1505,Quantitative Reasoning,L1,4,GRD,A-,Y,,A-,59.1,0,0
21205_1695,UGRD,1610,1114,GET1020,International Economics I,L1,4,SNU,B,Y,,B,0,0,0
40645_1696,UGRD,820,1071,CS1231,Nation-Building in Singapore,LSL1,4,NON,C+,Y,,C+,58.3,0,0
58915_1697,GRAD,1520,1190,GER1000,Programming Methodology,L1,4,GRD,,,,,54.7,0,0
55009_1698,UGRD,1320,2014,SC2214,GRADUATE RESEARCH SEMINAR,L1,0,GRD,,,,,48.5,0,0
45934_1699,GRAD,920,1037,CM2111,Vacation Internship Programme,BB06,4,SNU,,,,,78.8,0,0
10208_1700,GRAD,1020,1470,ACC2002,Introduction to Economic Analysis,L1,0,GRD,A+,Y,,A+,0,0,0
36094_1701,UGRD,1720,1699,MA1101R,Making Sense of Society,L1,0,NON,B,Y,,B,67.5,18,0
35469_1702,UGRD,1710,4521,CFG1000,Strength of Materials,E1,4,NON,IP,Y,,IP,67.4,18,4.5
61122_1703,UGRD,1810,1250,EE1001,Environmental Economics,L1,0,GRD,B,Y,,B,68.3,25,0
4576_1704,NGRD,1140,1487,MKT1003,Management And Organisation,L1,4,GRD,,,,,60.8,20,5
28072_1705,UGRD,1220,2126,LSM1104,Feedback Control Systems,LSL1,4,GRD,,,,,66.2,0,0
44971_1706,UGRD,820,1073,LC1004,Asia and the Modern World,L1,0,GRD,F,N,,F,0,0,0
28223_1707,UGRD,1120,1111,EG2401,Principles of Economics,E1,5,NCP,,,,,53.5,16,3.2
3037_1708,UGRD,1610,1816,GEK1527,Legal Environment Of Business,TW2,4,NON,,,,,0,0,0
25694_1709,UGRD,1120,1140,CM1131,Malay 1,T4,4,GRD,,,,,0,12.5,3.125
34132_1710,UGRD,1220,1050,DP1001,Mathematics I,L1,0,GRD,A,Y,,A,0,0,0
46935_1711,GRAD,1510,1015,CE2407,Global Environmental Issues,L2,0,GRD,,,,,0,0,0
58416_1712,UGRD,810,1076,CM1101,Process Synthesis and Simulation,T1,0,GRD,B,Y,,B,66.1,0,0
53441_1713,UGRD,720,1370,CM1502,Living with Mathematics,T2E,0,NON,A,Y,,A,0,0,0
12180_1714,UGRD,1310,1291,MKT1003,Management And Organisation,SP1,4,GRD,,,,,79.4,0,0
55304_1715,UGRD,1720,1137,ACC1002,B.Eng. Dissertation,E1,4,SNU,AUD,Y,,AUD,0,20,5
42275_1716,UGRD,720,1115,DP1001,Mathematics I,L3,4,GRD,B,Y,,B,0,0,0
60995_1717,UGRD,1120,2117,EC3361,Thai 1,L1,0,GRD,A,Y,,A,80.1,0,0
33713_1718,UGRD,1210,1919,EG3611,Computer Applications in Civil Engineering,B4,4,GRD,,,,,62.9,16,4
29723_1719,GRAD,1710,1548,MA2108,GRADUATE ENGLISH COURSE (INTERMEDIATE LEVEL),T1,0,GRD,B-,Y,,B-,89,0,0
19387_1720,UGRD,1620,1246,PS3257,Financial And Management Accounting,TD2,0,GRD,B+,Y,,B+,64.4,0,0
38901_1721,UGRD,1110,4321,MA1505,Quantitative Reasoning,B7,0,PNF,A-,Y,,A-,67.6,0,0
7028_1722,UGRD,1520,15257,EG2401,Principles of Economics,LSL1,4,GRD,A,Y,,A,58.8,0,0
55820_1723,GRAD,1620,1042,ME2134,Engineering Thermodynamics,T9,0,GRD,A-,Y,,A-,74.5,0,0
32325_1724,UGRD,1420,1174,MA1102R,Southeast Asia: A Changing Region,L1,0,GRD,A,Y,,A,67.6,0,0
6047_1725,UGRD,620,7780,GEK1012,Environmental Science for Building,BSB1,4,NON,,,,,73.6,14,3.5
59288_1726,GRAD,820,1203,ES5001A,Reporting Statistics in the Media,L1,4,GRD,,,,,73,20,5
42600_1727,UGRD,1230,1113,MA1505,Quantitative Reasoning,L1,4,GRD,S,Y,,S,61.2,0,0
50820_1728,GRAD,1710,1247,BSP1004,Probability,L1,0,NON,,,,,0,20,0
27990_1729,UGRD,1720,1258,NCC1000,Metabolism and Regulation,TE3,4,SNU,,,,,79.9,0,0
11436_1730,UGRD,1040,1088,LSM3212,Engineering Electromagnetics,L1,4,NON,,,,,65,0,0
28424_1731,UGRD,1140,1109,CN2116,Chinese 1,L2,4,GRD,IP,Y,,IP,73.8,16,4
21277_1732,UGRD,1020,1024,AR2723,Structural Mechanics and Materials,LL1,4,NON,B,Y,C2,B,69.4,20,5
22584_1733,UGRD,1320,1397,LAJ2203,Physical Chemistry 2,L1,8,NON,,,,,75,16,2
47847_1734,UGRD,1210,1017,BSP2001,Genes and Society,L1,16,NON,B-,Y,,B-,0,0,0
3869_1735,UGRD,1810,15556,TR2201,REAL ESTATE ECONOMICS,E1,0,GRD,B+,Y,,B+,78,0,0
8307_1736,UGRD,720,1259,CS1010S,Law Of Contract,L1,0,GRD,A-,Y,,A-,0,40,0
19796_1737,UGRD,1510,1668,EE2005,Cosmetics & Perfumes,X1,0,NON,,,,,75.4,0,0
59105_1738,UGRD,1620,15553,EC3351,FINANCIAL ACCOUNTING,L1,0,GRD,,,,,77.5,10,0
25125_1739,UGRD,1720,8303,FAS1101,Financial Economics I,L1,8,NON,B-,Y,,B-,0,0,0
27189_1740,UGRD,1110,1455,EG1108,Linear Algebra I,L1,0,NON,C+,Y,,C+,0,12,0
49183_1741,GRAD,1620,1891,SN1101E,Government and Politics of Singapore,L1,4,GRD,,,,,0,0,0
53875_1742,UMED,730,2011,BSP2005,Introduction to Statistics,L1,4,GRD,B+,Y,,B+,0,16,4
31513_1743,GRAD,1410,1023,LAB1201,Introduction to Japanese Studies,TW06,0,NON,,,,,63,22.5,0
54299_1744,UGRD,820,1439,EE2022,Research Methods,LSL1,4,GRD,,,,,85.4,0,0
34560_1745,UGRD,1330,1186,ES2331,Honours Project in Life Sciences,L1,12,NON,B+,Y,,B+,62.9,0,0
38209_1746,UGRD,1010,1718,EG1413,Introduction to Operating Systems,L1,3,NON,A+,Y,,A+,0,0,0
44991_1747,UGRD,1430,1107,PL2132,Writing Academically: Arts and Social Sciences,X1,0,GRD,,,,,60,0,0
60951_1748,UGRD,1010,1686,MA1301,Molecular Biology,TT5,4,NON,,,,,0,0,0
809_1749,UGRD,1420,1810,EC3303,Bahasa Indonesia 1,S1,0,NON,C+,Y,,C+,0,8,0
36452_1750,UGRD,920,1370,NM2219,Devices and Circuits,L1,4,NON,B+,Y,,B+,68.8,2.8,0.7
33170_1751,GRAD,1720,1221,DP1001,Mathematics I,L1,4,NON,B-,Y,,B-,0,8,2
32406_1752,UGRD,1210,1259,PC1142,Pharmacology 1,L1,0,GRD,B+,Y,,B+,51,12,0
26145_1753,UGRD,1630,1752,MA4199,English For Academic Purposes (Science),L1,4,NON,C,Y,,C,65,16,4
25837_1754,UGRD,1620,1175,LSM1301,Introduction to Psychology,L1,12,NON,D+,Y,,D+,0,16,1.33333333
33553_1755,UGRD,1730,1024,EC2102,Understanding the Universe,L1,4,GRD,,,,,0,0,0
26383_1756,UGRD,910,1248,CM1111,Design Project,L1,1,GRD,B,Y,,B,0,16,16
31083_1757,UGRD,1410,1521,LSM1303,Computer Aided Data Analysis,TT4,0,GRD,CS,Y,,CS,64.9,0,0
53950_1758,UGRD,1720,8303,ME2113,Money and Banking I,LSL1,0,GRD,CS,Y,,CS,0,12,0
42734_1759,NGRD,1720,8504,MA1505,Quantitative Reasoning,T10,4,NON,A-,Y,,A-,58.7,0,0
60165_1760,UGRD,830,1906,LAJ2201,Managerial Accounting,L1,0,NON,S,Y,,S,69,10,0
15239_1761,UGRD,1730,1457,CE2409,Electronics,L1,0,NON,C+,Y,,C+,78.8,16,0
12541_1762,GRAD,1320,1037,HR2002,HeadStart Module (A Career Development Programme),TW1,4,GRD,B+,Y,,B+,73.6,16,4
24095_1763,UGRD,1130,1007,GEK1505,Introductory Materials Science And Engineering,L1,4,GRD,,,,,69.8,0,0
39476_1764,UGRD,1110,1470,FIN2004,Singapore Society,TT01,3,SNU,B+,Y,,B+,0,0,0
3174_1765,GRAD,1020,1178,MLE1101,Human Capital in Organizations,L2,0,NON,,,,,0,0,0
14119_1766,UGRD,1710,1937,GEK1521,Professional Communication,L1,4,GRD,,,,,0,0,0
24503_1767,GRAD,1810,1467,CFG1001,Einstein's Universe & Quantum Weirdness,L1,0,GRD,B+,Y,,B+,0,18,0
3556_1768,UGRD,720,1658,EC3303,Bahasa Indonesia 1,L10,0,GRD,,,,,68.8,17.5,0
25151_1769,UGRD,1110,1093,EC1301,Financial Accounting,T1,1,GRD,,,,,78.9,18,18
11812_1770,UGRD,1410,1839,ES2331,Honours Project in Life Sciences,L1,0,GRD,,,,,48.6,17.5,0
48727_1771,UGRD,1010,1106,PR3101,Equity & Trusts (B),L1,1,GRD,,,,,0,0,0
8496_1772,UGRD,1720,1306,GER1000,Programming Methodology,L1,0,GRD,A,Y,,A,72.3,16,0
51860_1773,UGRD,1120,1188,CS1010S,Law Of Contract,L1,3,GRD,,,,,76.8,0,0
37100_1774,UGRD,1120,1285,EC2374,Real Estate Marketing & Negotiation,L1,5,GRD,A+,Y,,A+,71.6,0,0
20551_1775,UGRD,1410,1227,EC3341,Korean 2,TST5,4,NON,,,,,87.4,0,0
42937_1776,UGRD,1420,1015,PL3234,Industrial Attachment Programme,SJ3,4,GRD,,,,,71.7,0,0
23725_1777,UGRD,1110,1290,MA1505,Quantitative Reasoning,SL1,0,GRD,,,,,70,12,0
39190_1778,GRAD,1010,15559,CE2183,The Theatre Experience,L1,0,GRD,B+,Y,,B+,0,12,0
6018_1779,GRAD,620,1093,LAJ1201,DOCTORAL SEMINARS,LSL1,4,NON,B+,Y,,B+,66.1,12,3
25617_1780,GRAD,1020,1304,DP1001,Mathematics I,S1,4,NON,S,Y,,S,0,8,2
32571_1781,GRAD,810,1247,ME3122,Sensors & Actuators,L1,4,GRD,A,Y,,A,72,0,0
34927_1782,UGRD,820,1039,ST2131,Cell Biology,TT5,4,GRD,A-,Y,,A-,0,0,0
15165_1783,UGRD,1520,1781,NM2209,Advertising Strategies,L1,1.4,GRD,B+,Y,,B+,64.2,25,17.8571429
46096_1784,NGRD,1310,1437,EE2031,Animal Behaviour,L1,4,NON,B,Y,,B,70.5,16,4
56737_1785,UGRD,1610,12838,MA1506,Mathematics II,E1,8,GRD,,,,,0,16,2
18057_1786,GRAD,1410,2016,LAK1201,Engineering Mathematics I,LSL1,0,GRD,B,Y,,B,0,0,0
4555_1787,UGRD,1420,1071,LSM3212,Engineering Electromagnetics,LSL1,4,GRD,,,,,70.4,12,3
58934_1788,UGRD,1510,15557,CM2192,"Singapore, Asia and American Power",L1,3,NON,A-,Y,,A-,78.3,16,5.33333333
989_1789,UGRD,1210,1050,BSP1005,Physics IIE,L1,4,GRD,C+,Y,,C+,82,12,3
28724_1790,UGRD,810,1192,PC1431,NUS Data Protection & PDPA Guidelines,TB4,4,NON,,,,,93,0,0
43457_1791,UGRD,630,1008,EG2401,Principles of Economics,LP1,4,GRD,AUD,Y,,AUD,77.2,0,0
52052_1792,UGRD,1020,1241,EC2102,Understanding the Universe,LSL1,0,NON,A-,Y,,A-,0,12,0
60007_1793,GRAD,1720,1220,LAG2201,Accounting for Decision Makers,TD14,4,GRD,,,,,58.2,0,0
10048_1794,UGRD,1420,1215,CS1010E,Principles of Marketing,L1,6,GRD,B-,Y,,B-,84,0,0
21861_1795,GRAD,710,1196,PL2131,Molecular Genetics,L1,4,NON,,,,,83.8,16,4
21199_1796,GRAD,810,1482,ME2134,Engineering Thermodynamics,L1,4,GRD,,,,,71.2,14,3.5
17490_1797,UGRD,720,2064,CS1020E,Constitutional & Administrative Law,L1,0,GRD,B,Y,,B,50.4,4,0
53711_1798,UGRD,610,1677,GER1000,Programming Methodology,L1,4,GRD,CS,Y,,CS,0,0,0
51225_1799,UGRD,1220,1766,CS2107,Experimental Molecular and Cell Biology,TW6,4,NON,,,,,74.5,0,0
47973_1800,UGRD,810,8303,ACC2002,Introduction to Economic Analysis,SK1,4,NOT,IP,Y,,IP,74,0,0
40799_1801,UGRD,1710,1006,PF1104,History & Theory Of Western Architecture,SA7,8,CSU,A,Y,,A,0,18,2.25
54574_1802,GRAD,1310,1514,NM2101,Public Writing and Communication,L1,4,GRD,C+,Y,,C+,0,14,3.5
19500_1803,UGRD,1420,1990,LSM2251,Corporate Finance,L1,0,GRD,,,,,71.2,10,0
33323_1804,UGRD,920,1251,CM1101,Process Synthesis and Simulation,E1,4,GRD,S,Y,,S,70,0,0
22143_1805,UGRD,720,15557,LSM1106,Normal Structure and Function,B1,4,GRD,B+,Y,,B+,72,0,0
6015_1806,UGRD,910,1348,EC3304,Biological Psychology,TE2,0,NON,,,,,90.8,0,0
35802_1807,UGRD,1120,1173,CS1010S,Law Of Contract,L1,0,GRD,,,,,0,18,0
28413_1808,UGRD,810,1587,EC3333,Mechanics Of Materials I,L1,0,GRD,,,,,65,24,0
41090_1809,UGRD,1020,1323,SSA2202,Japanese 2,L1,4,GRD,,,,,0,18,4.5
5606_1810,UGRD,1410,1385,MD4150,Chemical Engineering Process Laboratory II,TW1,4,GRD,,,,,0,14,3.5
51671_1811,GRAD,1520,1881,ES2002,Fluid Mechanics I,L1,5,NON,A,Y,,A,74.6,0,0
31352_1812,UGRD,1520,1257,SSA2204,Fundamentals of Biochemistry,L1,4,GRD,S,Y,,S,0,0,0
16239_1813,UGRD,1810,1355,NM3219,Information Systems Applications,TD01,4,SNU,A-,Y,,A-,54,0,0
22297_1814,UGRD,820,1126,PC2230,MARKETING MANAGEMENT,L1,4,NON,,,,,58.8,0,0
32433_1815,UGRD,1610,8749,DP1001,Mathematics I,E2,0,GRD,,,,,88,0,0
54177_1816,UGRD,1110,1161,EG2401,Principles of Economics,LF2,0,GRD,,,,,76.7,16,0
49229_1817,UGRD,1630,1739,ES1531,Computer Graphics,SA4,4,GRD,B+,Y,,B+,59,16,4
26433_1818,GRAD,1610,1089,ME2134,Engineering Thermodynamics,L3,0,NON,B+,Y,,B+,0,0,0
51585_1819,GRAD,1610,1187,ES2331,Honours Project in Life Sciences,L1,4,GRD,B-,Y,,B-,59.3,12,3
12426_1820,CPE1,710,1063,CS2100,The Evolution of a Global City-State,LSL2,4,NON,,,,,0,20,5
19562_1821,UGRD,1640,1164,ST1131,Calculus,L1,4,NON,B,Y,,B,0,48,12
21580_1822,UMED,1700,1276,PY1105,Weather and Climate,L1,4,GRD,B+,Y,,B+,80,0,0
38188_1823,GRAD,1710,1006,SC1101E,Physics IE,E1,0,NON,A+,Y,,A+,0,18,0
3509_1824,UGRD,1140,1081,MA1102R,Southeast Asia: A Changing Region,L1,0,GRD,B-,Y,,B-,72.9,8,0
61595_1825,UGRD,1620,1395,IE2130,Quantitative Research Methods,S3,4,GRD,CS,Y,,CS,0,0,0
20830_1826,GRAD,1520,1487,SSB2216,Anatomy and Physiology I,L1,4,GRD,,,,,75.4,16,4
53096_1827,UGRD,1720,1132,ST1232,Microeconomic Analysis I,L2,0,NON,A-,Y,,A-,65.7,14,0
42979_1828,UGRD,1120,1142,DP1001,Mathematics I,L1,4,GRD,,,,,78.1,20,5
11301_1829,UGRD,1520,1063,PR2104,Musical Concepts and Materials II,ESL1,0,NOT,F,N,,F,79.8,0,0
54171_1830,GRAD,820,1906,CS2102,Mechanics Of Machines,L1,4,GRD,,,,,0,0,0
28508_1831,UGRD,810,3105,MA1101R,Making Sense of Society,L1,4,GRD,B,Y,,B,0,0,0
15604_1832,GRAD,1510,2961,LSM3211,Introductory Mathematics,SP1,0,GRD,C,Y,,C,0,16,0
16451_1833,UGRD,1320,5646,EE4001,German 1,LL1,4,NON,C+,Y,,C+,0,3.5,0.875
54989_1834,UGRD,1620,1345,CS1105,Human Anatomy and Physiology I,E1,4,GRD,IC,Y,,IC,70.5,16,4
14873_1835,UGRD,1510,1076,SC2218,Maternal and Child Health Nursing,E1,4,NON,B+,Y,,B+,90.4,0,0
13051_1836,UGRD,1320,1257,ST1131,Calculus,L1,3,GRD,A,Y,,A,65.5,12,4
50414_1837,UGRD,1140,1029,EG1109,Computer Organisation,BSB1,4,GRD,A-,Y,,A-,65,0,0
24528_1838,UGRD,1420,3960,NCC1001,Social Work: A Heart-Head-Hand Connection,TD04,4,GRD,A+,Y,,A+,53.2,0,0
28457_1839,UGRD,1120,1801,FIN2004,Singapore Society,TE3,3,NON,B+,Y,,B+,74.9,0,0
28254_1840,UGRD,1620,1290,SW2104,Organic Chemistry 1,SH1,4,NON,F,N,,F,83.1,16,4
25318_1841,UGRD,1140,1010,MA1104,Numerical Analysis I,L1,4,GRD,B+,Y,,B+,80.5,10,2.5
59564_1842,GRAD,1630,1087,NCC1001,Social Work: A Heart-Head-Hand Connection,LD,4,GRD,CS,Y,,CS,0,0,0
